timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.71028E+12,421,/dashboard/get-user-report-data,400,Bad Request,Test Thread Group 1-60,text,FALSE,,355,442,100,100,http://172.167.242.26/dashboard/get-user-report-data,421,0,0
1.71028E+12,379, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-30,text,TRUE,,1198,451,100,100,http://172.167.242.26/dashboard/get-workout-historic-data,379,0,0
1.71028E+12,381,/logs/fetch-all-habits,200,OK,Test Thread Group 1-48,text,TRUE,,410,354,100,100,http://172.167.242.26/logs/fetch-all-habits,381,0,0
1.71028E+12,422,/exercise/get-workouts,200,OK,Test Thread Group 1-55,text,TRUE,,524,352,100,100,http://172.167.242.26/exercise/get-workouts,422,0,0
1.71028E+12,627, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-96,text,TRUE,,1108,455,100,100,http://172.167.242.26/dashboard/get-workout-historic-data,626,0,0
1.71028E+12,382,/exercise/get-workouts,200,OK,Test Thread Group 1-67,text,TRUE,,524,354,100,100,http://172.167.242.26/exercise/get-workouts,382,0,0
1.71028E+12,421,/logs/get-log-ids,200,OK,Test Thread Group 1-27,text,TRUE,,2731,349,100,100,http://172.167.242.26/logs/get-log-ids,421,0,0
1.71028E+12,445, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-88,text,TRUE,,1108,455,100,100,http://172.167.242.26/dashboard/get-workout-historic-data,445,0,0
1.71028E+12,348,/logs/get-log-ids,200,OK,Test Thread Group 1-64,text,TRUE,,2731,357,100,100,http://172.167.242.26/logs/get-log-ids,347,0,8
1.71028E+12,375,/exercise/get-workouts,200,OK,Test Thread Group 1-40,text,TRUE,,524,355,100,100,http://172.167.242.26/exercise/get-workouts,375,0,0
1.71028E+12,376,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-7,text,TRUE,,619,376,100,100,http://172.167.242.26/logs/get-log-by-id/65f05960ea6c5d9b67c50f3f,376,0,0
1.71028E+12,338,/logs/get-log-ids,200,OK,Test Thread Group 1-20,text,TRUE,,2731,349,100,100,http://172.167.242.26/logs/get-log-ids,338,0,0
1.71028E+12,338, /logs/get-daily-log,200,OK,Test Thread Group 1-32,text,TRUE,,621,359,100,100,http://172.167.242.26/logs/get-daily-log,338,0,0
1.71028E+12,336, /logs/get-daily-log,200,OK,Test Thread Group 1-8,text,TRUE,,617,351,100,100,http://172.167.242.26/logs/get-daily-log,336,0,0
1.71028E+12,337, /notifications/get-notifications,200,OK,Test Thread Group 1-24,text,TRUE,,561,372,100,100,http://172.167.242.26/notifications/get-notifications,337,0,0
