timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1710274628531,28, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,561,364,7,7,http://172.167.242.26/notifications/get-notifications,28,0,0
1710274628540,25,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-5,text,true,,1131,390,7,7,http://172.167.242.26/exercise/get-workout-by-id/65f05961ea6c5d9b67c51549,25,0,0
1710274628548,28,/logs/fetch-all-habits,200,OK,Test Thread Group 1-4,text,true,,410,354,7,7,http://172.167.242.26/logs/fetch-all-habits,28,0,0
1710274628554,27,/dashboard/get-user-report-data,400,Bad Request,Test Thread Group 1-3,text,false,,355,448,7,7,http://172.167.242.26/dashboard/get-user-report-data,27,0,0
1710274628560,26,/exercise/get-workouts,200,OK,Test Thread Group 1-1,text,true,,524,354,7,7,http://172.167.242.26/exercise/get-workouts,26,0,0
1710274628555,32,/logs/fetch-all-habits,200,OK,Test Thread Group 1-7,text,true,,410,354,7,7,http://172.167.242.26/logs/fetch-all-habits,32,0,8
1710274628566,32, /logs/get-daily-log,200,OK,Test Thread Group 1-5,text,true,,621,357,7,7,http://172.167.242.26/logs/get-daily-log,32,0,0
1710274628558,40,/logs/get-log-ids,200,OK,Test Thread Group 1-6,text,true,,2731,347,7,7,http://172.167.242.26/logs/get-log-ids,40,0,8
1710274628577,26,/logs/get-log-ids,200,OK,Test Thread Group 1-4,text,true,,2731,349,8,8,http://172.167.242.26/logs/get-log-ids,26,0,0
1710274628581,23, /notifications/get-notifications,200,OK,Test Thread Group 1-3,text,true,,561,372,8,8,http://172.167.242.26/notifications/get-notifications,23,0,0
1710274628529,84, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-2,text,true,,1653,445,8,8,http://172.167.242.26/dashboard/get-workout-historic-data,84,0,0
1710274628588,26,/exercise/get-workouts,200,OK,Test Thread Group 1-7,text,true,,524,354,8,8,http://172.167.242.26/exercise/get-workouts,26,0,0
1710274628587,27, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,561,364,8,8,http://172.167.242.26/notifications/get-notifications,27,0,0
1710274628598,25,/exercise/get-workouts,200,OK,Test Thread Group 1-5,text,true,,524,360,8,8,http://172.167.242.26/exercise/get-workouts,25,0,0
1710274628599,24,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-6,text,true,,625,374,8,8,http://172.167.242.26/logs/get-log-by-id/65f05960ea6c5d9b67c50ff9,24,0,0
1710274628605,25,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-4,text,true,,623,376,8,8,http://172.167.242.26/logs/get-log-by-id/65f05960ea6c5d9b67c50f45,25,0,0
1710274628605,26,/dashboard/get-user-report-data,400,Bad Request,Test Thread Group 1-3,text,false,,355,448,8,8,http://172.167.242.26/dashboard/get-user-report-data,26,0,0
1710274628601,32,/logs/get-log-ids,200,OK,Test Thread Group 1-8,text,true,,2731,355,8,8,http://172.167.242.26/logs/get-log-ids,32,0,9
1710274628614,25, /notifications/get-notifications,200,OK,Test Thread Group 1-7,text,true,,561,364,8,8,http://172.167.242.26/notifications/get-notifications,25,0,0
1710274628614,28,/exercise/get-workouts,200,OK,Test Thread Group 1-1,text,true,,524,354,8,8,http://172.167.242.26/exercise/get-workouts,28,0,0
1710274628623,25, /notifications/get-notifications,200,OK,Test Thread Group 1-6,text,true,,561,362,8,8,http://172.167.242.26/notifications/get-notifications,25,0,0
1710274628623,27, /notifications/get-notifications,200,OK,Test Thread Group 1-5,text,true,,561,370,8,8,http://172.167.242.26/notifications/get-notifications,26,0,0
